PC1,PC2,PC3,velocity,angular_velocity,behavioral_state,neural_cluster
3.423195667528508,2.6256713244248964,0.9670719778875272,-0.0120144062568312,0.1648171098098198,reverse,0
3.414224661341013,2.222714388273353,0.7148553691458392,-0.0937665005551999,0.1316697998325746,reverse,0
3.803259635725385,2.010712086548553,1.074588646440401,-0.1675584722412803,0.0998177293739873,reverse,0
4.610013746476216,1.7499776956928266,0.4155572488385539,-0.1369522604795502,0.0583765135917941,reverse,0
5.015205679836706,0.4676192192677377,0.2556398843684269,-0.1245080797156365,0.0492599744032805,reverse,0
5.415630919209329,-0.1972497384213447,-0.1837387832958557,-0.0719125538373374,0.042228178424712,reverse,2
6.154438691001911,-0.5965585858165112,0.0345892058903336,0.0176231843106535,0.041936472183173,pause,2
6.332998721361758,0.148199354729855,-0.2101924036122548,0.0561712762981523,0.0618563896563273,pause,2
6.210711779906733,0.7275198703272536,-0.3002929792334461,0.0460337159795861,0.0662235778332997,pause,0
5.447462839667299,1.029096978672816,-1.114050131985307,0.0492434092547169,0.0615545559076473,pause,0
5.241239111464825,1.391576217997378,-1.4730187854265218,0.0924814904568554,0.0359790810809067,forward,0
4.75486191861015,1.877714819707707,-0.36761638695081,0.0978704965960345,0.0705372744065385,forward,0
4.934932428180787,2.3984719501073632,-0.6597627562358443,0.0983007890603419,0.1143265651850192,forward,0
4.027332992305382,2.2467142333120247,0.3959677732818454,0.1159898846551493,0.1575718061546823,forward,0
4.251628709186328,2.8750462025905463,0.2376762451762282,0.0784600227002592,0.1984716490697078,forward,0
3.905275719547528,3.421983721500779,0.1239598601334561,0.0771404537559648,0.2160259425295345,turn_right,0
4.456396238251895,3.698778880358893,0.6053054064248524,0.0108785777886325,0.2290230799883923,turn_right,0
4.883876752087213,3.918077130115881,0.3108661764996858,-0.057823212811514,0.2516489239970813,turn_right,0
4.659556060825159,3.005348670455775,-1.277389788401253,-0.1425901285368684,0.26797530391707,turn_right,0
4.826574092854218,2.621737189829516,-2.1410302792457188,-0.1565501474423976,0.2602711159659557,turn_right,0
4.682823487723763,1.7773052795476294,-2.14614369500368,-0.117938055195582,0.2592869535875082,turn_right,0
5.969257617911328,1.0481035997769224,-2.081480060784674,-0.1451678106162832,0.257540205051911,turn_right,0
5.329179085981188,-1.0259189640366162,-2.2712062509287465,-0.0917448569675293,0.2672759300404195,turn_right,2
6.618649955179658,-0.7405523748104186,-1.609894540933123,-0.003578713454953,0.2994519561307891,turn_right,2
6.669267104196164,-0.3912389153110677,-2.538322134971992,0.0868451829345205,0.3027570835045895,turn_right,2
6.340325531248581,0.1990974237868894,-3.499172027889996,0.0847601731660857,0.2956781348675354,turn_right,0
5.769765719794551,0.8389588537797354,-2.621140094375117,0.1681608506019936,0.286791083555568,turn_right,0
5.828246237571566,1.3081741991338938,-1.176503184165961,0.1657364586401839,0.2693333643146972,turn_right,0
4.973982795357935,1.903794798158156,-2.392373712174781,0.1021148987394807,0.2382017249921136,turn_right,0
4.36869870186136,2.098615122926533,-2.55206292526848,0.1130932556254453,0.2063717814931925,turn_right,0
4.523918606866273,2.994482732199385,-2.74261592938558,0.1233477952580805,0.1855398612980556,forward,0
4.133597047844939,3.319016014672836,-1.4477413169760291,0.1404454358052334,0.1575205358860584,forward,0
4.1053894402976,3.411328970413974,-2.991002712660105,0.1008715235881458,0.1201437115851679,forward,0
3.778577230062701,3.7307771155975793,-3.5617090147599795,0.1195041016546143,0.0981869899023632,forward,0
3.873613471489692,4.154482833873854,-2.454850929258505,0.1100158682877893,0.078299223919267,forward,0
3.473143884133975,4.157585466712969,-1.0012794678314636,0.0634051957974407,0.0611655170850268,pause,0
3.599409859006418,4.039144632429315,0.0365112858107803,0.107233483171957,0.0314579216828298,forward,0
3.290543050149798,3.978404328130722,-1.7696603787544871,0.0933272422144994,0.0584358873305683,forward,0
3.0763324022918286,3.9470412695187385,-2.342432299149893,0.0698899695743627,0.0797646029570333,forward,0
2.8185269903914203,3.888900810823886,-2.907586580757981,0.0278462999410531,0.1220682330034668,pause,0
2.7566368624615767,3.728572923279323,-3.690618681560856,-0.0219379985189884,0.1478759181245173,reverse,0
2.460960272267004,2.561017186617483,-2.7115493168932927,-0.1113903458038605,0.1704449590984637,reverse,0
3.414150176645992,2.5535905336601585,-2.3713123013581416,-0.1043227630444049,0.1786541230703601,reverse,0
3.7765040987431786,2.1499438707710032,-3.3708078011547817,-0.1368590403722755,0.1826930148502901,reverse,0
4.468062393214874,0.9907162152513588,-3.69824248309782,-0.1209417561219958,0.1788125038958211,reverse,0
5.637363042774265,-0.0724326584261395,-3.591148605669338,-0.1477670022019358,0.1733006259518955,reverse,2
5.793220762994595,-0.4026923466243464,-3.4969870362458035,-0.1177981205512752,0.1762654605318277,reverse,2
5.938363288087826,-0.8023170085967988,-2.115029640797248,-0.1037702948589292,0.191133724147393,reverse,2
6.23995954800988,-0.5105488317697133,-1.4878952810605304,-0.0200702857050042,0.2089286188502332,turn_right,2
6.403316033069412,0.4444984067415913,0.3783269171969285,0.0531325787124182,0.2228929325943625,turn_right,2
6.206860040055988,0.9972024671741496,-0.3356150832544582,0.0778458600536062,0.2082256975023055,turn_right,0
6.0025183175536565,1.633143274111408,-1.233541915238332,0.0649001727366529,0.2033721189545611,pause,0
5.593021372935253,1.9070207599125368,-1.366113301056746,0.0496295423378676,0.2056955166468885,turn_right,0
5.597874349975214,2.017462203971367,-0.679188471527346,0.0393218229200802,0.1900534235212197,pause,0
5.730181166821229,2.4070215045426906,0.1240450764975289,0.0345610100381232,0.1587592449492053,pause,0
5.110963003232429,2.4339050098298696,0.629500546798595,0.0483652854115507,0.128612996896191,pause,0
5.430137647154744,3.0519461370971603,0.2957155503289739,0.0724814204978823,0.1066464589288319,forward,0
5.295752557744985,2.943949965773079,0.7145774826792062,0.0713932805351899,0.089670203123642,forward,0
5.421448066298444,3.174030005104692,0.8194011331158793,0.0788927682963696,0.0701528897305512,forward,0
5.041319617317566,3.3595052996820733,1.1966235057871684,0.0779157246640691,0.0528029885943537,forward,0
4.661801687172348,3.533971850473298,1.5923253318114314,0.05514726392826,0.0374280448884212,pause,3
4.279462862316141,3.699998306978806,2.012540043049952,0.0717624863793528,0.0351827861635248,forward,3
3.888608554076164,3.709823463699701,2.120322195521358,0.0759125303199277,0.0381824095168885,forward,3
4.203258297518698,4.363804709904367,0.349333636562795,0.0624374384986101,0.0311710139562769,pause,0
4.394575187469869,4.22874615489481,0.3107874600490676,0.0546641364083503,0.0306321741916644,pause,0
4.070132069011786,4.112259912114971,0.5846034789506751,0.0626298567310304,0.0285906324449471,pause,0
3.414054274310623,3.923375730096768,1.5295007773376303,0.0618431287721811,0.0384779537586109,pause,3
3.093743086937191,4.152251838830575,0.3406542066397264,0.040473012292839,0.0427228698783964,pause,0
3.0329286898511456,4.185133661933538,0.4055131445078634,0.0701547260281903,0.0119528521819638,forward,0
3.5198729710546366,4.605759173104434,-0.4045467413623953,0.0534019501545986,-0.0293890699124795,pause,0
3.4509760790491364,4.80227104825,-1.354196992695938,0.0665088239573516,-0.0540023161341913,pause,0
3.6478072342540746,4.908787824135911,-0.5035303411955985,0.0731522432211942,-0.0505274553441001,forward,0
3.726127847637325,4.9255220621696445,0.2885167351928448,0.0073621830691576,-0.0253724357806083,pause,0
3.856658124282096,4.462737042239797,1.2738415153845797,-0.0622528029817213,-0.0028263478015665,reverse,0
3.355170059265628,3.34277362435412,0.5341556816718107,-0.1072088491832822,0.009942045725856,reverse,0
3.964059220794613,2.850169688217723,0.1500734309264411,-0.1523545112354237,-0.0123090147332583,reverse,0
4.2985951695126055,1.9817683327584288,-0.084418742985191,-0.1348563583539571,-0.0481115362671223,reverse,0
4.6541973717809135,1.088281924131618,-0.3201479780008904,-0.1211001274245451,-0.0830659915124774,reverse,0
5.0342530672286046,0.1552842716277829,-0.557051364792958,-0.1377081918986726,-0.1108156912874638,reverse,2
5.601890719953284,-0.5725154085583446,-1.806319227291178,-0.1121336711956824,-0.146938315876775,reverse,2
6.881798967184917,-1.2218111115379582,-2.302244176765077,-0.1553197193187497,-0.2011145581501217,reverse,2
7.485421519131428,-1.4102732691294246,-1.501448885374575,-0.091539883493596,-0.2625949113634405,turn_left,2
7.604805399352733,-1.3906178367646516,-1.1985279472302706,-0.1052412565591715,-0.3002862791173268,turn_left,2
8.288493050252367,-2.1423744874431367,-0.8541605821076148,-0.0950579244771148,-0.3041009601750965,turn_left,2
8.23661607940064,-2.2239968618426977,-1.041194262131344,-0.06172854557063,-0.298086767289596,turn_left,2
8.344419731821297,-2.39335168283212,-1.3359595525903316,-0.1024780919656241,-0.2948061015963708,turn_left,2
7.893512905229741,-2.8640960427957456,-2.414027457568058,-0.1238330845712458,-0.2951718596718715,turn_left,2
7.948125138034717,-3.2659897746483884,-2.497439562464983,-0.1000074746564629,-0.309797891440442,turn_left,2
7.551014789049613,-3.462007581526854,-3.955741691251597,-0.0190530943985868,-0.3315679922696581,turn_left,2
7.403330453368833,-2.865990643920825,-4.310242876170392,0.0675282143802206,-0.3366842154511686,turn_left,2
7.192111895012957,-1.933665154539986,-3.3816550838770847,0.130498098889652,-0.3273749490426802,turn_left,2
7.075533499509559,-0.6374636872617329,-2.442556838800872,0.1254190829791379,-0.3136502405369284,turn_left,2
6.127499248524982,-0.5485876343975721,-2.767195855356559,0.088520977508403,-0.2997544873067271,turn_left,2
5.7403710434044175,-0.158254297419739,-2.5915207080618083,0.0691687822194289,-0.2966936411386885,turn_left,2
5.842509847463017,0.8931858827210137,-2.72282547087502,0.0830271712643621,-0.2853918917260022,turn_left,0
5.081417494668685,1.0386122722691649,-2.447781027778438,0.0757831458000276,-0.2625132807214367,turn_left,0
5.757574056530396,1.9757619273643776,-2.857963113758513,0.0882513862777874,-0.2297468344287906,turn_left,0
4.845173816149336,1.9037723128710025,-2.951822911551787,0.0569928077021291,-0.1770942783324257,pause,0
5.015983420954756,2.4192783951312284,-3.8735242223364734,0.0509136434642836,-0.1202752946274913,pause,0
4.733809725231755,2.506712733533716,-3.711172155167402,0.0566712765463848,-0.0551135163175761,pause,0
4.427372119037633,2.5500926019270427,-2.449098598936562,0.071309307213992,0.0084142490815248,forward,0
4.289257687654292,2.880922760147113,-1.5668414273064153,0.043089391454912,0.0604603043564443,pause,0
3.8874735540319816,2.73518125855362,-2.202561371525737,0.0006771821211808,0.0933328573125475,reverse,0
3.974339412721212,2.891375486419686,-1.673839892445815,-0.0056791251432055,0.1278318723327566,reverse,0
3.9527077600969887,2.5719277823877347,-2.8699331061048703,-0.0815198248683523,0.1743753642421188,reverse,0
4.060951606892495,1.5810702258728635,-3.2145457865062688,-0.094637235439858,0.2035536451825399,turn_right,0
4.145208397299856,0.9878962156524712,-3.648578451663356,-0.0811428774940143,0.2264162863141846,turn_right,0
4.5876908047560185,0.3208715637781179,-2.8481735343855323,-0.1040710223237752,0.2357363839459431,turn_right,0
5.281830933117288,-1.174143287397074,-2.1694726358754224,-0.0894794522217009,0.2599781914283208,turn_right,2
6.210271731098512,-1.974998996512232,-1.6190257356704674,-0.0664182984740325,0.2945374974539332,turn_right,2
5.820433555648656,-2.443552734606083,-2.7102067892824984,-0.0575866406857785,0.3263727814636417,turn_right,2
5.929077797166233,-2.247014974890138,-3.779110267821205,-0.0766022759949761,0.3391264065784018,turn_right,2
5.154118498784575,-2.7562291535125407,-2.616500750795712,-0.0943975543672046,0.3275956322145169,turn_right,2
6.298855467541136,-1.46955391761728,-2.287692744949588,1.6226812702693835e-05,0.3155629892964083,turn_right,2
6.519346714625064,-0.4427735398195063,-2.928935434100836,0.0224936290474171,0.3035691644085013,turn_right,2
6.182887368439962,0.0946344670973748,-1.0996696055707762,0.0438054047533608,0.2956120576799592,turn_right,2
6.55865645988246,0.9608158499087625,-0.2456161775233267,0.0447294472236248,0.2608985717915095,turn_right,0
6.657799141542881,1.034224544222763,-0.0320689890970973,0.069692190388612,0.2050565587124054,turn_right,0
6.731844191666735,1.7160696403795397,-0.8880745035342201,0.0709439871175338,0.1321473391506036,forward,0
6.336295781975231,1.7992063794735051,-0.397025203213639,0.0912316174302408,0.053061500705215,forward,0
6.009553506401566,1.8822446521140497,0.620892992225623,0.0433454847230703,-0.0240628019768741,pause,0
5.7795655820159,1.9367051967253288,0.8701620654742461,0.0283678844774795,-0.1138223660090563,pause,0
5.411655145304772,2.043237896225113,1.716313739800177,0.0457453186946009,-0.1955806093616761,pause,3
5.461621400889099,2.095694633402311,0.8439182807041581,0.034738784963831,-0.2748727741650593,turn_left,0
4.954576866113019,2.2825569060183746,1.4587816392526536,0.0087919638148551,-0.3480587894371635,turn_left,0
5.072909813421012,1.8631682106554897,0.7677781536084494,-0.0997909849077886,-0.4171494860105657,turn_left,0
5.192300357787135,1.3989104860323638,0.0341082164926982,-0.1206343412409588,-0.4822820100010007,turn_left,0
5.65962790224871,0.4704548119695271,-0.8683287349921223,-0.120832458896117,-0.5370047761543801,turn_left,0
6.129008309460486,-0.6939910418019414,-2.6521105522835686,-0.1373975007206744,-0.5806463966911025,turn_left,2
6.173700133891035,-1.7858987021359858,-2.828116255176159,-0.1173525796591673,-0.6136118600745508,turn_left,2
5.907407708801548,-2.1810209989326927,-2.8221182030608283,-0.0107955447463694,-0.6339563765026114,turn_left,2
5.589945606464273,-1.7082570895827516,-2.58655007542749,0.0419230322933511,-0.6402794749358687,turn_left,2
6.063184799363274,-0.4646933811420546,-2.4084721097088835,0.0482415427459327,-0.6319627506412016,turn_left,2
6.419365596029694,0.442055844105754,-2.332096287967932,0.0771788459299841,-0.6168749425062239,turn_left,0
6.299284529114463,0.7221126424081263,-1.0775849050268445,0.1033336787882259,-0.5597624217929056,turn_left,0
6.18121637405342,1.0089555217944046,0.2688674822283614,0.0039212551211461,-0.4708239076278183,turn_left,0
6.193621189681057,0.1608292757985092,2.17532230954565,-0.0426413998346173,-0.3671672534085128,turn_left,2
5.714673590619194,-0.238496746415181,3.3154239104370395,-0.0248813724464479,-0.2453899732543142,turn_left,3
5.541131940822872,-0.7218782569602813,5.228430845763215,0.0280481432843657,-0.1079995218114542,pause,3
5.168730611672638,-1.3014921590063624,5.314036970336393,0.0346049525852314,0.0261186660837939,pause,3
4.829390819184452,-1.815774545338372,5.517318862120308,0.0147951936928562,0.1664265356478645,pause,3
4.640761822343201,-1.9109755615871893,5.214302972747213,-0.0006552962891801,0.2919719687025744,turn_right,3
4.453459569305137,-2.0086191826713824,4.933733861474472,-0.0085631878381221,0.3921175199404689,turn_right,3
4.267546370577055,-2.108965995244257,4.675188742062308,-0.0777340161840871,0.4794252572107484,turn_right,2
4.083115309904322,-2.2111282422278293,4.441906393083113,-0.0549895599888851,0.52116600190054,turn_right,2
3.900786036251069,-2.311145195359328,4.245652983264175,-0.080832231092897,0.5404777163146667,turn_right,2
4.807756208903733,-3.2483288874801195,3.966806589899893,-0.1525997763634444,0.5401487276329627,turn_right,2
4.812138936701611,-3.728605519072337,3.1661403311630165,-0.1363327393523671,0.5346748112510841,turn_right,2
5.475832028347449,-3.9515926113494872,2.7804037143807827,-0.1070745033146695,0.5414590202683761,turn_right,2
5.392883616338279,-3.874409521543768,2.8691734506852056,-0.0006846144727594,0.5340004576069167,turn_right,2
5.491813480710373,-2.695175674498193,2.589034058205738,0.0852690892379379,0.5064747095546488,turn_right,2
4.962458338085192,-1.3842158195493623,2.91606072738523,0.1123971067309885,0.4554668692948279,turn_right,2
4.273607535925532,-0.2514367594041379,2.662073666934277,0.0818673822482208,0.4049341811718244,turn_right,3
3.577609646221721,-0.1570834855294872,2.289821487940997,0.050892359960835,0.3579227377723855,turn_right,3
3.4920860727353333,0.4761399076079944,2.0326639462888147,0.0424871346771106,0.2971405711702346,turn_right,3
4.150026050103676,1.4371551243482272,0.8205744657404184,0.0210709944814627,0.2217912244538553,turn_right,0
4.047657341277152,1.845256731320936,2.9164150857402644,0.0202697259299724,0.1395783882975496,pause,3
3.692755196358811,1.759419625096472,3.087183075384975,0.1265485266622943,0.0783262680023322,forward,3
3.036243061918904,2.142485786785304,-0.6873133265603455,0.1173715666075299,0.0174047371474158,forward,0
2.639854630241913,2.5131674905880814,-1.6147550818850185,0.0850175814966731,-0.0463431734573011,forward,0
2.820454089188368,2.819531533156752,1.0261656841722795,0.1311903432619859,-0.0954180861069257,forward,0
2.9591601648563945,3.4901886587645565,-1.5072132396678706,0.1424349881301502,-0.1177189338140309,forward,0
3.135151853527826,3.587063870192347,-1.542427314427056,0.0830474019209247,-0.1206829500313448,forward,0
2.7600238435494586,3.7462611249676048,-1.7644549251715294,0.1093415307823551,-0.1188897230608386,forward,0
3.026317394090317,4.1651191031202,-0.6409841498994613,0.106146264984524,-0.1144090297762575,forward,0
2.8483910312794563,4.358027833695045,-0.3576674248700451,0.0902795355572004,-0.1018136125150036,forward,0
2.448245387220761,4.456444954210936,1.375087886243887,0.1301448207102609,-0.0611275728976242,forward,3
2.457182106904462,4.623077903181979,-1.691935317903562,0.075482118931061,-0.0348279153419858,forward,0
2.670074990049771,4.644078657664958,-1.6887791537789818,0.0872313154186251,-0.0022277125630048,forward,0
3.0258874193181096,4.895401405969215,-0.6881505650544684,0.0443581475000797,0.0213651344665211,pause,0
2.7477235873280645,4.70132059702765,0.7712370294054613,0.0192018999351669,0.0404323449158105,pause,0
3.0414374376711035,4.279326508219373,-0.8645740610516253,-0.0366895334612301,0.0644126084174797,reverse,0
2.926283262946915,3.280440591328092,-2.842995372935988,-0.1152291338242918,0.0859831504608524,reverse,0
3.395112331438925,2.666193649659029,-1.0527284752252737,-0.1387110120913462,0.0958685376178434,reverse,0
3.6817204010362894,1.1360811375934503,-1.5805621509171974,-0.1411965497769831,0.0814221845165436,reverse,0
4.310959323213163,-0.0159692140242386,-0.5649423231297135,-0.124050347697231,0.0826638008199957,reverse,2
4.563979440816931,-0.3574924908122636,-1.8986302529277088,-0.1291272252175735,0.0345595435989445,reverse,2
4.830979369863725,-0.9732501582009436,-1.4881192702770507,-0.091857002437432,-0.0236724049090808,reverse,2
5.046072902145095,-1.1708499064153324,-1.9731287905852344,-0.1255132647458399,-0.0494451666030834,reverse,2
5.489941045236074,-2.5243541684801807,-0.8228399041450922,-0.1349128495723614,-0.0564848838687809,reverse,2
6.062821859742508,-3.3220476539288137,-2.0157179711962705,-0.1138876267447113,-0.071631070696559,reverse,2
6.509451177111966,-3.056436314763424,-1.8724005748472727,-0.1390413888254784,-0.0964353956765206,reverse,2
6.637221044436565,-3.04444138491431,-1.7645564974187398,-0.0941385268276751,-0.116965388453854,reverse,2
6.755489821501962,-2.934154412224874,-1.846566046852273,-0.0915749015978507,-0.1297129330661188,reverse,2
6.859042838938878,-2.852764145768674,-1.945394845460898,-0.1141299895055513,-0.1316354077228624,reverse,2
6.460083214544534,-3.0782832603575274,-2.36289823031208,-0.1271290969039349,-0.1338399290332279,reverse,2
6.685828861561216,-3.619380971835079,-2.362638449169129,-0.0455980430456263,-0.1407267825021599,reverse,2
6.713658343911121,-2.618807484043689,-3.615954907757486,0.063790714610381,-0.1355777241292763,pause,2
6.263848366330221,-2.2206558454800494,-2.129670003528574,0.1233018852562968,-0.1340427632412978,forward,2
6.170804706248976,-0.9714799565020462,-2.637129044470877,0.091914317142596,-0.1575458950172739,forward,2
5.849259807242165,-0.028646033704749,-1.916171655697836,0.1061172752410795,-0.1709319391291419,forward,2
5.205303899108996,0.7166409827085911,-2.6670850171207867,0.0922474810226893,-0.1628140449521634,forward,0
4.469000825397481,1.3446477634384373,-1.262300736444744,0.1096183781612679,-0.1527848309725686,forward,0
3.93990146706201,1.968681563198944,-2.3046511201239435,0.1229592840532517,-0.1551932177247967,forward,0
3.68452962026448,2.517630038231051,-2.297605363296947,0.116882684916289,-0.165063324305873,forward,0
3.664520847374382,3.234548428536611,-2.387764642238439,0.1358233339324216,-0.1583514962591393,forward,0
3.754907093840219,3.895078206653388,-2.748286831072571,0.1136853174357862,-0.1219302607369074,forward,0
3.277089464766839,3.548443387250823,-2.498764294505035,0.1205388864879894,-0.0663941433748744,forward,0
3.1930318655986656,4.132228244760388,-3.079516144117948,0.1102564623222278,-0.0349318650207347,forward,0
3.292240681690321,4.067650406047326,-2.540598469152063,0.1088748931106658,-0.0413245476208599,forward,0
3.381759209440089,4.334957522049513,-1.773875702783572,0.0759424623978691,-0.0493312269986427,forward,0
3.517754563252008,4.668151948543367,-1.5657798482413492,0.0128606510731315,-0.0637495276718956,pause,0
2.8700110117039963,3.842669590154359,-2.283859513637152,-0.0496522005127792,-0.1210418883834545,reverse,0
2.9250536571647943,2.8997454544918826,-2.1866177901132247,-0.1127359909875075,-0.1587936062192524,reverse,0
3.0741019829682883,1.837035769821534,-2.7490173796219803,-0.1584753894662687,-0.1623915325361305,reverse,0
4.102206178528741,0.9677195620736933,-2.687028992037712,-0.1379924989373248,-0.1692259718964556,reverse,0
5.1088707689116735,0.1445953942307014,-2.619014037229661,-0.1556320267819607,-0.1924257535755768,reverse,0
5.193940118177993,-0.8857020947582377,-1.892556833703508,-0.1213034660838075,-0.2274559818235315,turn_left,2
5.25133275663098,-1.2569068789081908,-2.825119510392041,-0.1013972173371544,-0.2514084224628668,turn_left,2
5.66932883454227,-1.802667456478032,-2.174718019343457,-0.1419087364527386,-0.2475665491035084,turn_left,2
6.164906670613451,-1.9069596096080856,-4.125429847887409,-0.1212273198403854,-0.2319062619824916,turn_left,2
6.65393269654686,-2.444173870590704,-2.1279877529853763,-0.1204038258248672,-0.2308976257503266,turn_left,2
6.690680255462175,-2.167116926852846,-1.38278446477472,0.0098204083211232,-0.2355357553103918,turn_left,2
7.375911840224116,-1.3135368759211,0.1705704559322898,0.0748613872618384,-0.219758729450553,turn_left,2
6.937599568739861,-0.7021039282099231,0.3580111951632574,0.113108146497506,-0.2160388214047468,turn_left,2
6.248950274297256,0.0771335276759792,0.1108959399848048,0.1509742804429007,-0.2217060241087182,turn_left,2
5.5898366844066185,0.0831081678002723,0.5215012940589236,0.1558938550636455,-0.1957140974266984,forward,2
5.016800303438542,0.6627519028288411,-0.1528198005463918,0.1474703702657985,-0.1558383040893243,forward,0
5.074387698529801,1.2461474402143156,2.8700074551973183,0.1544356981433002,-0.1132197431412019,forward,3
4.802140481174515,1.8123597649485048,3.9589702148012575,0.1341607409495112,-0.0769985928389873,forward,3
4.994952005145315,2.50445353159194,2.583736272201503,0.1134450757935572,-0.0398237832092785,forward,3
5.153466199601118,3.138642626331058,1.2486606652804513,0.1148067543338228,-0.003632553286469,forward,0
4.346006452225316,3.2518848028378944,-0.5888551668179174,0.1489054259459147,0.0453607986606761,forward,0
3.998884670544732,3.714023625972476,0.8956938478892296,0.1064327988131486,0.0998131296902465,forward,0
3.339649422488654,3.406867815348301,0.892282407090998,0.1035216120261627,0.1180001387783898,forward,0
3.093070798086218,3.325076076819294,3.173634337659297,0.1189120529409931,0.1202858572446651,forward,3
3.12204705191878,3.5497719267596386,1.636770199931946,0.0330678115115304,0.1215875296452198,pause,3
2.7255022420036963,3.001621363685019,2.7518794225113288,0.0199866678944083,0.1010038342064077,pause,3
3.1678904772272545,3.311772424797369,3.2250978633823104,0.0259293209557672,0.0969363757773159,pause,3
3.564988403136017,3.714397909418646,1.5284670417290256,0.043232316374857,0.1087672570108642,pause,3
3.233035958553508,3.840641852229517,-0.1542814001809853,0.0613401950425853,0.1172564231343931,pause,0
2.91381510423242,3.749306194233408,-2.4760990574714343,0.05445558481507,0.1122682158479886,pause,0
2.619977802785148,4.127774290246095,-2.49485298553539,0.1040105676367027,0.0908141032955857,forward,0
2.2755212795403907,4.25037995906659,-1.5274078717243729,0.1155474521620868,0.0671429355929536,forward,0
2.027617537899267,3.994577611973394,1.022309250162393,0.1332699580275853,0.0505784356721973,forward,3
2.276296153757482,4.489934527551148,-0.4212607654040727,0.1093131442586434,0.0474225169244413,forward,0
2.225882627433734,4.685218644679808,-0.9742859092797788,0.0807445147569047,0.0510846606057424,forward,0
